,class,title,date,url
49,AI학부 공지사항,2023년 제2차 평생교육사 자격증 발급 신청 안내,23/04/10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=441950&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
50,AI학부 공지사항,[대학혁신] 2023학년도 「DU 북(Book)돋움 독후감 공모전」안내..,23/04/10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=441903&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
51,AI학부 공지사항,대한상공회의소 주관 Job MT 홍보 안내,23/04/05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=441363&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
52,AI학부 공지사항,2023 찾아가는 진로탐색 멘토단 모집 안내,23/03/31,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=440742&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
53,AI학부 공지사항,[대학혁신]2023학년도 국외 파견을 위한 사전교육 프로그램 실시 안..,23/03/31,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=440664&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
54,AI학부 공지사항,[교육성과관리센터]자기주도활동 실적 입력 안내,23/03/30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=440592&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
55,AI학부 공지사항,2023년 대학교 예비군훈련 계획 공고,23/03/29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=440439&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
56,AI학부 공지사항,※필수※[실험실] 2023학년 1학기 온라인 안전교육 이수..,23/03/28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=440223&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
57,AI학부 공지사항,[대학일자리플러스센터] 단과대학별 진로취업멘토링 프로그램 안내..,23/03/21,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=439323&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
58,AI학부 공지사항,[대학혁신]2023-1학기 학습 챌린지 3UP 안내,23/03/20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=439164&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
